DENSITY	POSITIONS	SUBPEAK_LENGTH
0.00087489063867	97	1143
0.000877192982456	113	1140
0.000978473581213	924	1022
0.0		1527
0.00127713920817	365,1227	1566
0.000548847420417	864	1822
0.0		2038
0.0		1197
0.000894454382826	580	1118
0.00107874865156	805	927
0.0		2459
0.000879507475814	532	1137
0.0		1145
0.000952380952381	294	1050
0.0		875
0.0		1237
0.000691562932227	759	1446
0.0		2568
0.00167644593462	740,167	1193
0.0		2610
0.000695894224078	606	1437
0.000719424460432	605,2361	2780
0.0		1775
0.0		1256
0.0		2449
0.000803212851406	637	1245
0.00133422281521	921,1278	1499
0.0		990
0.00312174817898	579,928,734	961
0.0		998
0.00268096514745	127,166	746
0.0		1353
0.00101419878296	924	986
0.0		524
0.00157418339237	2164,2243,145,733	2541
0.0		730
0.0		867
0.000434216239687	1986	2303
0.000520291363163	1827	1922
0.0		1184
0.0019120458891	614,776	1046
0.0		567
0.0		872
0.000432525951557	558	2312
0.000877192982456	1727,1319	2280
0.0		726
0.0		1324
0.0		1581
0.0		1392
0.000892060660125	159	1121
0.000608642726719	315	1643
0.0		2318
0.0		985
0.000716674629718	2883,1750,1886	4186
0.0		1117
0.00048828125	1157	2048
0.0		1305
0.0		1794
0.0		981
0.0		726
0.000292483182217	2921	3419
0.0		1646
0.000835421888053	637	1197
0.0		1283
0.0		984
0.0		1747
0.0		1194
0.000546746856206	1426	1829
0.000853970964987	965	1171
0.000227376080036	769	4398
0.000375234521576	1696	2665
0.0		826
0.0		968
0.0		1332
0.0		1235
0.0		1325
0.000719942404608	169	1389
0.000848176420696	934	1179
0.00118133490845	675,1422	1693
0.0		1291
0.0		1074
0.0011013215859	621	908
0.0		1567
0.000843170320405	115	1186
0.00308959835221	785,851,899	971
0.0		970
0.0		877
0.000494559841741	1736	2022
0.0		1482
0.00161637931034	927,1015,1405	1856
0.0		1476
0.00176056338028	891,902	1136
0.000565610859729	830	1768
0.000509424350484	170	1963
0.0		2326
0.00037147102526	2314	2692
0.00129701686122	130	771
0.0		870
0.00248601615911	673,453,1067,1114	1609
0.0		2162
0.000666666666667	441,1143	3000
0.000541125541126	1572	1848
0.0		1165
0.0		1206
0.000662251655629	438	1510
0.000819672131148	716	1220
0.0		1005
0.000526592943655	265	1899
0.0		799
0.000782472613459	495	1278
0.0		1241
0.000346981263012	2093	2882
0.00106951871658	454	935
0.000434782608696	2130	2300
0.0		1584
0.000513610683102	249	1947
0.0		1060
0.000796812749004	806	1255
0.0		763
0.0		1183
0.000819672131148	601	1220
0.000634115409004	1402	1577
0.0021023125438	30,766,920	1427
0.0		2089
0.0		2200
0.0		993
0.000748502994012	1003	1336
0.0		1061
0.00196721311475	885,1073,859	1525
0.0		2064
0.000558971492454	1401	1789
0.00049504950495	221	2020
0.0		1714
0.0		1155
0.0		1074
0.0		881
0.0		2011
0.0010183299389	712	982
0.0		1490
0.0		1685
0.00179694519317	129,436	1113
0.00175746924429	725,13	1138
0.0		2875
0.00126342387871	297,1071	1583
0.0		962
0.0		1242
0.00219659527732	231,689,1389,1586	1821
0.00063211125158	1572	1582
0.0		1603
0.000817661488144	450	1223
0.0		2076
0.000533617929562	1632	1874
0.0		1675
0.0		1208
0.000619003404519	580,3140	3231
0.000581733566027	1172,184	3438
0.0		968
0.0		1370
0.00156311059007	1791,2265,323,1612	2559
0.00220264317181	739,467	908
0.0		1070
0.0		930
0.0		1991
0.0		830
0.0		980
0.0		1829
0.000483558994197	2051	2068
0.000884173297966	478,597	2262
0.00051867219917	417	1928
0.0		1202
0.000860585197935	671	1162
0.0		723
0.0		1127
0.0		865
0.0		1206
0.0		870
0.0		1300
0.00102249488753	887	978
0.0		1074
0.000902527075812	803	1108
0.00168776371308	374,853	1185
0.00103412616339	601	967
0.0		2250
0.00210748155954	206,578	949
0.0		1530
0.000594177064765	1335	1683
0.00093808630394	1215,1708	2132
0.00106269925611	486,551	1882
0.00102933607823	1467,1477	1943
0.0		1411
0.0		1971
0.0		787
0.0		764
0.000904159132007	826	1106
0.00135869565217	186	736
0.0		1571
0.0		1184
0.000599161174356	1010	1669
0.000702740688686	1131,1141	2846
0.0		2107
0.00147565174619	1641,104,194	2033
0.000844594594595	532	1184
0.0		696
0.0		1319
0.0		1209
0.00166527893422	362,685	1201
0.0		521
0.00138504155125	424	722
0.000684931506849	523	1460
0.0		1850
0.000729927007299	24	1370
0.00120228434025	123,39,604,3202	3327
0.0		561
0.000848176420696	873	1179
0.00146198830409	281	684
0.000931966449208	12	1073
0.0		965
0.000827814569536	30	1208
0.00121065375303	360,475	1652
0.00117508813161	449	851
0.0		1015
0.0		1133
0.0		2769
0.0		893
0.0020202020202	699,395,1115	1485
0.0		1519
0.000561797752809	1701	1780
0.0		823
0.0		1260
0.00106382978723	1098,1390	1880
0.000543183052689	828	1841
0.000729927007299	1167	1370
0.0		1051
0.000511770726714	364	1954
0.000457142857143	184,4028	4375
0.00168421052632	1723,894,1809,2340	2375
0.0		1302
0.0		2099
0.0		1209
0.000611246943765	659	1636
0.0		663
0.000611620795107	58	1635
0.0		1301
0.000966650555824	1657,1917	2069
0.000607348921956	546,2120	3293
0.0		2476
0.0		843
0.0		1095
0.00176886792453	812,850,1587	1696
0.00102933607823	1859,1865	1943
0.0		1035
0.0		815
0.0		827
0.000829875518672	337	1205
0.000618811881188	1138	1616
0.00167504187605	302	597
0.000580720092915	530,537	3444
0.0		879
0.000954198473282	543	1048
0.0		1347
0.0		1228
0.0		1275
0.0		1389
0.00233644859813	572,579	856
0.0		1193
0.0		1318
0.0		2330
0.0		1241
0.000472366556448	1996	2117
0.00102669404517	59	974
0.0004995004995	140	2002
0.0		1835
0.000711237553343	1380	1406
0.00101729399797	813	983
0.000721500721501	724	1386
0.00144717800289	44,1312	1382
0.0		755
0.000996015936255	189,1676	2008
0.0		813
0.00070126227209	969	1426
0.000852514919011	532	1173
0.000700280112045	1341	1428
0.00100200400802	734	998
0.0		603
0.000683526999316	309	1463
0.0		2618
0.00080677692618	1114,2063	2479
0.0		2419
0.00115207373272	1182,1578	1736
0.0		2194
0.0		897
0.00119047619048	644	840
0.00228571428571	637,869	875
0.0		1124
0.0018779342723	112,531	1065
0.00182315405652	350,603	1097
0.000418410041841	163	2390
0.0		1714
0.0		1167
0.000851788756388	243,596	2348
0.000751879699248	577	1330
0.00152207001522	997,512,728	1971
0.0		1035
0.000494804552202	1369	2021
0.0		782
0.000476871721507	1258	2097
0.000733675715334	1304	1363
0.0		1260
0.000999000999001	480	1001
0.0		1334
0.000480538202787	1622	2081
0.0		522
0.00163132137031	190,951	1226
0.0		1365
0.0		864
0.0		1031
0.0		880
0.000883392226148	754	1132
0.000932835820896	717	1072
0.0		1858
0.0		830
0.000255167134473	2035	3919
0.000475737392959	1326	2102
0.00130718954248	642	765
0.000485908649174	1119	2058
0.00232288037166	585,745	861
0.0		936
0.00115207373272	696	868
0.0		769
0.0		1958
0.0		849
0.0		870
0.000453926463913	1004	2203
0.0012853470437	1256,878	1556
0.000579710144928	916	1725
0.000457247370828	163	2187
0.00060350030175	1462	1657
0.0		1198
0.000911992704058	1295,1956	2193
0.0		1227
0.0		2050
0.000572409845449	9	1747
0.0		1344
0.00136798905609	669	731
0.0		963
0.0		1453
0.00106553010123	874,648	1877
0.0		844
0.0		1333
0.0		3358
0.0		755
0.0011871784725	772,536,988	2527
0.0		1197
0.0		982
0.0		1079
0.00242914979757	316,921,1038	1235
0.0		942
0.000858369098712	357	1165
0.0		2063
0.0		1262
0.0		559
0.0		893
0.00136861313869	687,571,1740	2192
0.00173510699826	798,247,534	1729
0.00182149362477	928,1148,1630	1647
0.00145560407569	812,1281	1374
0.000561482313307	986	1781
0.0		1019
0.00106951871658	52	935
0.00139470013947	57,836	1434
0.000926784059314	320	1079
0.0		1074
0.0		1109
0.000500500500501	1299	1998
0.0		618
0.0		2383
0.00119189511323	283	839
0.0		1008
0.00163265306122	484,98	1225
0.00184501845018	675,536	1084
0.000820344544709	760	1219
0.000492125984252	497	2032
0.000865800865801	316	1155
0.0		1636
0.00151171579743	44,392	1323
0.0		862
0.0		1283
0.000720461095101	472	1388
0.0		1958
0.0		1694
0.0		672
0.000880281690141	134	1136
0.0		2983
0.0		1071
0.0		1602
0.000776397515528	334	1288
0.00175438596491	493	570
0.00080971659919	117	1235
0.0		1864
0.0		1422
0.0		1502
0.000477326968974	1942	2095
0.0		1219
0.000428816466552	1098	2332
0.0		811
0.00200400801603	233,424	998
0.0		1097
0.0		1595
0.0		902
0.00065274151436	1039	1532
0.000571755288736	208	1749
0.0		700
0.00082304526749	771	1215
0.000946073793756	1047	1057
0.0		2002
0.0		838
0.000615006150062	1291	1626
0.000932835820896	314	1072
0.0		591
0.000575043128235	1641	1739
0.0005382131324	856	1858
0.0		536
0.00117405341943	2394,2522,32,2111	3407
0.0		981
0.00103305785124	143	968
0.000456204379562	158	2192
0.0		1043
0.00145137880987	113,1260	1378
0.0		961
0.00113895216401	585,1204	1756
0.0		668
0.0		1803
0.0		1629
0.0		884
0.0		1345
0.00121506682868	194	823
0.0		1258
0.0		1478
0.0		831
0.0		514
0.00067842605156	205	1474
0.00137931034483	75	725
0.00176834659593	94,393	1131
0.000648088139987	1669,1915	3086
0.0		1405
0.000367107195301	1706	2724
0.0		1614
0.0		900
0.0		959
0.0		960
0.0021164021164	347,60	945
0.00191082802548	1339,589,1205	1570
0.0		874
0.0		856
0.000796812749004	819	1255
0.00112612612613	400	888
0.0		1817
0.0		2407
0.0		1512
0.0010649627263	398,822	1878
0.0		1049
0.000628535512256	1549	1591
0.0		978
0.0		628
0.000961538461538	458	1040
0.0		2067
0.0		1633
0.0009765625	531	1024
0.000691085003455	959	1447
0.0		629
0.000965561635018	3026,55,3084	3107
0.000432525951557	1776	2312
0.000440917107584	255	2268
0.0		2013
0.00137931034483	1327,335	1450
0.00117508813161	624	851
0.0		700
0.00129449838188	144,641	1545
0.0		1073
0.0		1351
0.00436681222707	136,133,282	687
0.00087260034904	119	1146
0.00169061707523	986,1009	1183
0.000859475719811	1180,2276	2327
0.0		1350
0.000778816199377	573	1284
0.00256629597947	663,847,1116	1169
0.00166112956811	492,706	1204
0.0		3170
0.0		1264
0.0		1294
0.00100755667506	481,1829	1985
0.0		897
0.0		792
0.0		1037
0.000741839762611	400	1348
0.0		1261
0.0031746031746	309,497	630
0.00220507166483	800,284	907
0.000641025641026	1305	1560
0.0		607
0.0		1237
0.0		1209
0.0		1042
0.0		1365
0.000445235975067	1543	2246
0.00112612612613	809,578	1776
0.000430663221361	1213	2322
0.000434971726838	2076	2299
0.00112359550562	458	890
0.0		947
0.000700280112045	388	1428
0.0		1001
0.0		1069
0.0		1142
0.000794281175536	225	1259
0.0		1502
0.0		781
0.0		811
0.0		1976
0.000658327847268	869	1519
0.000883392226148	1121	1132
0.0		2481
0.00125	2240,983,1006	2400
0.0010060362173	141	994
0.0		885
0.0		1068
0.0		2040
0.000456412596988	710	2191
0.0		1356
0.0		673
0.0		1219
0.0		1020
0.0		923
0.0		1842
0.000796178343949	654	1256
0.00115606936416	443	865
0.00119904076739	553	834
0.0		1034
0.0		1181
0.000947867298578	653	1055
0.00165425971878	319,446	1209
0.00078125	673	1280
0.000932835820896	386	1072
0.00108108108108	898	925
0.0		1753
0.0		1405
0.0		1014
0.0		1778
0.0		593
0.0		1508
0.0		1216
0.000224215246637	3570	4460
0.000503018108652	955	1988
0.00077901843677	3410,3508,1573	3851
0.000853970964987	1021	1171
0.0		877
0.000917431192661	47	1090
0.0		1418
0.000674308833446	466	1483
0.0		701
0.0		773
0.0		2028
0.00077519379845	243	1290
0.0		1097
0.0		1669
0.0005	96	2000
0.00104275286757	734	959
0.00125707102451	606,1204	1591
0.0		1195
0.00154083204931	647,703	1298
0.000974658869396	470	1026
0.00216606498195	687,901,923	1385
0.0		1506
0.00119331742243	666,626	1676
0.0		1107
0.0		1829
0.0		633
0.0		1236
0.000980872976949	3924,3999,232,1745	4078
0.0		906
0.00243309002433	341,403,780	1233
0.00168634064081	1097,524	1186
0.000526870389884	1087	1898
0.00125	406	800
0.0		1091
0.000432152117545	609	2314
0.0032930845225	283,534,552	911
0.000598444045482	57	1671
0.000673174015483	2258,2849	2971
0.000623052959502	1075	1605
0.0		1714
0.0		947
0.00203114421124	1049,1273,518	1477
0.000912408759124	463	1096
0.00161943319838	659,330	1235
0.0		1074
0.0		1410
0.0		1126
0.00108991825613	189,980	1835
0.00104895104895	342,2172,2652	2860
0.0		615
0.000513083632632	998	1949
0.00165562913907	627,997	1208
0.0		990
0.0		2270
0.0		693
0.000653808434129	493,2442	3059
0.0011013215859	526	908
0.000508388408744	754	1967
0.0010764262648	1527,522	1858
0.00109950522265	770,1429,2011,3376	3638
0.0		1255
0.00110741971207	1367,342	1806
0.00180505415162	495	554
0.00118694362018	1473,1188	1685
0.0		702
0.00112612612613	2488,2682,220,1438,2341	4440
0.00121951219512	104	820
0.00209937018894	106,598,1217	1429
0.0		916
0.00143884892086	582	695
0.0		3002
0.00108342361863	167	923
0.000972762645914	910,1544	2056
0.000439174352218	1299	2277
0.00118976799524	1240,1036	1681
0.00202839756592	473,1422,597	1479
0.00061804697157	345	1618
0.00149328023892	417,575,1143	2009
0.000815660685155	625	1226
0.00311526479751	678,342,651	963
0.0		1295
0.0		877
0.00151400454201	411,827	1321
0.0		1178
0.0		888
0.00115473441109	517	866
0.00333889816361	514,371	599
0.0		1439
0.0		892
0.000638977635783	636	1565
0.0		1417
0.0		1109
0.000491642084562	2003	2034
0.0		1180
0.00145384056215	1832,2951,3360,3823,3928,998	4127
0.00191387559809	111,269	1045
0.00157728706625	526	634
0.000786163522013	957	1272
0.00164880461665	394,1018	1213
0.0		1153
0.000616522811344	648	1622
0.0		1154
0.00077399380805	1281	1292
0.0		1574
0.000968054211036	99	1033
0.000411184210526	113	2432
0.00153609831029	114	651
0.000398883127244	2425	2507
0.0012285012285	2920,906,2057,2861	3256
0.00128644939966	739,798,1225	2332
0.00114942528736	257	870
0.0		952
0.0		2223
0.000805801772764	437	1241
0.00117647058824	251	850
0.000631911532385	1044,2704	3165
0.0		914
0.0		1091
0.00531208499336	103,127,295,555	753
0.0		1472
0.00185013876041	260,556	1081
0.00106723585912	911	937
0.001332741004	1919,1445,2109	2251
0.0		761
0.000811688311688	805,811	2464
0.00111607142857	857	896
0.00081499592502	798	1227
0.0		795
0.0		956
0.000422297297297	1958	2368
0.0		1447
0.0		814
0.0		1025
0.000441306266549	786	2266
0.0		751
0.0		923
0.000975609756098	756	1025
0.0		993
0.0		1147
0.00246002460025	124,216	813
0.00110619469027	322	904
0.0		594
0.00142959256612	193,1237	1399
0.0		1811
0.00078125	1261	1280
0.000848176420696	24	1179
0.0		814
0.0		1335
0.0		2070
0.0		891
0.0		1182
0.0		1125
0.000579374275782	1581	1726
0.000531067445566	1097	1883
0.0		915
0.0		1628
0.000772797527048	602	1294
0.0		1079
0.0		2745
0.000861697544162	775,180	2321
0.0		892
0.000601322910403	610	1663
0.0		915
0.000527426160338	335	1896
0.00114863312658	276,1064,3367,105,1703	4353
0.0		1046
0.000750187546887	138	1333
0.000834028356964	472	1199
0.000670241286863	607,1259	2984
0.0		1591
0.0		702
0.000634517766497	389	1576
0.000528122524426	2144,1595	3787
0.0		827
0.000662690523526	455	1509
0.0		1083
0.0		654
0.0		656
0.0		1070
0.0		2485
0.00129533678756	161	772
0.000757575757576	865	1320
0.000860585197935	593	1162
0.0		1090
0.0		2337
0.00230946882217	793,820	866
0.00103466114847	834,375	1933
0.0		823
0.0		2969
0.000431406384814	827	2318
0.0		1405
0.000895255147717	808	1117
0.0		740
0.0		916
0.0		2218
0.0		566
0.0		1278
0.0		953
0.000617283950617	1109	1620
0.00100502512563	596	995
0.0		1132
0.000360620266859	749	2773
0.0		1048
0.000532481363152	278	1878
0.0		1248
0.000870574579222	254,2720,2781	3446
0.0		949
0.00187969924812	407,796	1064
0.0		705
0.000960614793468	920	1041
0.0		651
0.000970873786408	565	1030
0.0		1606
0.0		731
0.0		1057
0.000512295081967	1609	1952
0.0		640
0.0		854
0.00109289617486	374	915
0.00210304942166	27,238,309,364	1902
0.0		809
0.00109409190372	95	914
0.0		1503
0.000643500643501	617	1554
0.00220507166483	521,607,1347,1162	1814
0.000908265213442	291	1101
0.00119712689545	48,1550,440	2506
0.0		1494
0.0		1479
0.000459981600736	1145	2174
0.000685400959561	574	1459
0.000258131130614	113	3874
0.0		1042
0.0		1539
0.000732600732601	792	1365
0.00126582278481	1745,2037,2093	2370
0.0		751
0.000968992248062	518	1032
0.0		839
0.0011961722488	233,1461	1672
0.0		1162
0.000477326968974	888	2095
0.0		875
0.00145208131655	493,9,609	2066
0.0		658
0.0		922
0.000705218617772	84	1418
0.0		1020
0.0		776
0.00080677692618	126,2438	2479
0.0		961
0.000907441016334	712	1102
0.0		974
0.0		778
0.0		628
0.0		705
0.000641848523748	899	1558
0.00157811678064	41,337,966	1901
0.000563063063063	1458	1776
0.0		1362
0.000350385423966	245	2854
0.000790513833992	608	1265
0.0		642
0.000683526999316	478	1463
0.00116211504939	17,580	1721
0.000419111483655	305	2386
0.00167364016736	360,408	1195
0.00195694716243	362,262	1022
0.000864677907479	11,187	2313
0.0		1012
0.0		1268
0.00384615384615	51,701,771	780
0.0013698630137	209	730
0.0		972
0.0		1169
0.0		2336
0.0		915
0.0		1264
0.0025974025974	366,746,1117	1155
0.00254777070064	494,377	785
0.001443001443	87,790	1386
0.0		1075
0.000569476082005	288	1756
0.0		2290
0.000820344544709	1062	1219
0.0		1334
0.0		1091
0.0		1861
0.0		979
0.0		1571
0.0		1382
0.0		979
0.000859845227859	1113	1163
0.0		1254
0.0		1368
0.0		1031
0.000664893617021	829	1504
0.0		1591
0.0		1548
0.0		1009
0.0		2690
0.0		1222
0.0		2459
0.000539956803456	1161	1852
0.00107411385607	316	931
0.00106157112527	807	942
0.0		1089
0.0		2402
0.0		1495
0.000895255147717	623	1117
0.000888888888889	0	1125
0.0		861
0.0		2001
0.000555555555556	550	1800
0.000629722921914	103	1588
0.000868055555556	627	1152
0.000616903146206	570	1621
0.000399201596806	2248	2505
0.000456204379562	708	2192
0.0		910
0.00201816347124	849,119	991
0.0		1157
0.00171969045572	131,1120	1163
0.000462534690102	421	2162
0.00158856235107	282,907	1259
0.00026301946344	15	3802
0.00074294205052	885	1346
0.0		826
0.00238853503185	362,1078,1106	1256
0.0		695
0.00104766893662	21,1561	1909
0.0		1298
0.0		2667
0.0		747
0.00155520995334	38,593	1286
0.0		625
0.0		1386
0.000967429861335	80,850,1251	3101
0.00105263157895	634	950
0.0		1919
0.0		1310
0.0		1145
0.0		904
0.0		1767
0.0012853470437	317	778
0.0		585
0.0		1870
0.0		1769
0.00280112044818	480,844,984,976	1428
0.000904977375566	641	1105
0.0		996
0.00256081946223	109,425	781
0.0		636
0.0		942
0.0		837
0.0		900
0.0		1382
0.0		7012
0.000397140587768	329	2518
0.0		767
0.0		803
0.000494559841741	486	2022
0.000925925925926	197	1080
0.0		1279
0.0		1666
0.0		1199
0.00180831826401	141,794	1106
0.0		883
0.00210703750527	596,1217,1114,1965,2107	2373
0.0		1198
0.0		1072
0.000658111220796	155,355	3039
0.0		954
0.0		1175
0.00152284263959	364,408,1633	1970
0.000435729847495	1961	2295
0.000519480519481	771	1925
0.000996015936255	797	1004
0.0		1201
0.00160342063068	1388,1290,1533	1871
0.0		951
0.0021990104453	14,200,225,811	1819
0.00118906064209	342	841
0.000601684717208	492	1662
0.000589622641509	955	1696
0.000786163522013	334	1272
0.0		1287
0.0		1075
0.0		539
0.000596658711217	1603	1676
0.0		1329
0.000935453695042	62	1069
0.00081004455245	1180,690	2469
0.0		679
0.00136239782016	571	734
0.0		1195
0.00247831474597	772,396,566,1488	1614
0.000926497838172	349,914,475	3238
0.000914913083257	1481,209	2186
0.000472143531634	154	2118
0.00205549845838	184,583	973
0.000758150113723	1548,316	2638
0.000908265213442	683	1101
0.0		1524
0.0		1967
0.0		869
0.000801924619086	906	1247
0.0		1178
0.0		1795
0.0		909
0.0		1000
0.000699300699301	932	1430
0.0		2915
0.0		1096
0.0		962
0.0		1670
0.000970873786408	85	1030
0.0		682
0.00106269925611	576	941
0.00396301188904	742,17,291	757
0.0		1332
0.0		927
0.00201005025126	853,849	995
0.0		590
0.0		1451
0.0		483
0.00127226463104	619	786
0.0		631
0.0		2316
0.00144997583374	654,790,1948	2069
0.0028129395218	147,648	711
0.0		1055
0.00103021978022	300,1567,2096	2912
0.000704721634954	1000	1419
0.0		1631
0.0		1600
0.0		1306
0.0		875
0.000660283922086	2311,2741	3029
0.000568504832291	1394	1759
0.00115273775216	954,1530	1735
0.000978473581213	956	1022
0.0		1185
0.00078431372549	523	1275
0.000455511691467	627,2498,3922	6586
0.00108636610538	254,1011	1841
0.000669792364367	99	1493
0.0		1080
0.0		2102
0.0		2135
0.000417014178482	702	2398
0.00150037509377	15,33	1333
0.00115640358485	560,847,649,760	3459
0.000754337440282	78,1254,2344	3977
0.0		3214
0.000518403317781	1844	1929
0.0		1198
0.00339750849377	487,631,721	883
0.0		1685
0.00107123727906	907,251	1867
0.0		1308
0.000907852927826	2036,1825	2203
0.000834028356964	927	1199
0.0		1344
0.0		934
0.0		1280
0.0		1941
0.0		698
0.00131926121372	226	758
0.0017559262511	428,622	1139
0.0		823
0.00134589502019	1220,1258	1486
0.000865800865801	624	1155
0.0		1150
0.000907852927826	1021,1050	2203
0.000593471810089	1590	1685
0.0		692
0.0		1277
0.0		564
0.0		2079
0.0		1264
0.0		999
0.00242424242424	746,57	825
0.0		1172
0.000820793433653	2655,837,2561	3655
0.0		974
0.00104547830633	628,1743	1913
0.00090991810737	200	1099
0.000617665225448	29	1619
0.000933416303671	984,2558,2602	3214
0.0		936
0.0		669
0.0		1139
0.0		990
0.000479156684236	654	2087
0.00218579234973	364,770	915
0.000615384615385	1591	1625
0.0		912
0.0		1113
0.000572409845449	465	1747
0.0		1859
0.0		1526
0.000733675715334	651	1363
0.0		1322
0.00053447354356	576	1871
0.0		1138
0.000786369593709	232,399,1549	3815
0.001100110011	242	909
0.0		1448
0.0		944
0.000418235048097	1251	2391
0.0		1204
0.0		895
0.0		1585
0.000947867298578	680	1055
0.000813669650122	268	1229
0.00128865979381	462,592	1552
0.000932835820896	2029,2058	2144
0.0011135857461	563,1200	1796
0.00116144018583	3312,167,2467,3075	3444
0.000825763831544	638	1211
0.000886001181335	3060,1710,1757	3386
0.0		1928
0.0		2717
0.0015243902439	566	656
0.000606060606061	438	1650
0.0		1274
0.0		1430
0.000867553499132	1683,1913,2150	3458
0.00205549845838	257,420	973
0.000754716981132	358	1325
0.0		2120
0.00137741046832	833,1381	1452
0.000552181115406	1799	1811
0.00114329268293	2286,840,2602	2624
0.0		1310
0.000937207122774	1220,1610	2134
0.0		873
0.0		946
0.00159489633174	56,755	1254
0.000662690523526	74	1509
0.0		1036
0.0		1971
0.00252737994945	87,413,511	1187
0.000769230769231	1016	1300
0.0		778
0.0		965
0.0		1359
0.00292112950341	193,482,952	1027
0.000816993464052	807	1224
0.000534188034188	90	1872
0.0		1763
0.0		809
0.0012539184953	895,645	1595
0.0		1473
0.0		1038
0.000238777459408	2835	4188
0.0		896
0.0		1343
0.0		1193
0.0		773
0.000853242320819	838,2050	2344
0.0		873
0.00221075902727	435,719,1130	1357
0.0		874
0.00240096038415	27,498,1069,1242	1666
0.000902934537246	829,2168	2215
0.0		1015
0.0		938
0.00199203187251	808,70	1004
0.00104712041885	744	955
0.0		881
0.000821692686935	777	1217
0.000630119722747	141	1587
0.000589970501475	1638	1695
0.00181818181818	386,772	1100
0.0		964
0.00100200400802	440	998
0.00271739130435	203,261	736
0.0012782275245	992,1008,1836	2347
0.0		1128
0.00088573959256	1076	1129
0.00117647058824	555	850
0.00119474313023	314	837
0.00210748155954	507,576	949
0.000771604938272	246	1296
0.00273722627737	524,857,841	1096
0.0		1133
0.0		1067
0.0		997
0.00100704934542	326	993
0.00500625782228	341,372,519,572	799
0.00103092783505	414	970
0.0		2127
0.000881834215168	359	1134
0.00155159038014	420,1258	1289
0.000491642084562	1699	2034
0.0		826
0.000561482313307	876	1781
0.0		1168
0.0		1375
0.0		782
0.0		2328
0.0		1487
0.0		1478
0.000971817298348	454	1029
0.000990099009901	425	1010
0.000859845227859	1076	1163
0.0		997
0.0		919
0.00142180094787	204,1114,1639	2110
0.000813669650122	522	1229
0.001001001001	958	999
0.0		629
0.0		915
0.00067842605156	1396,2349	2948
0.000531914893617	1253	1880
0.0		686
0.000427899015832	833	2337
0.0		1060
0.00068166325835	652	1467
0.000414250207125	572	2414
0.0		909
0.0		773
0.000608272506083	961	1644
0.000382995021065	2401	2611
0.00233918128655	812,840	855
0.00256629597947	141,391,946	1169
0.0		1182
0.0		573
0.0		1922
0.0		735
0.00119331742243	1459,1521	1676
0.0		1588
0.00207468879668	229,366	964
0.0		1317
0.00366972477064	300,377,183,733	1090
0.0		1348
0.000278706800446	435	3588
0.0		1008
0.000788643533123	1051	1268
0.0		879
0.000588235294118	1501	1700
0.0		1488
0.00217391304348	331,369	920
0.000623830318153	1278	1603
0.000696864111498	1093	1435
0.0		966
0.000788643533123	808	1268
0.0		1061
0.0		2338
0.0		1777
0.000499001996008	1687	2004
0.0		1157
0.0		990
0.0		1020
0.000418235048097	297	2391
0.0		875
0.000534188034188	629	1872
0.00129954515919	54,867	1539
0.000776397515528	537	1288
0.0010643959553	840,1662	1879
0.002828854314	281,407,1274,1326	1414
0.0		1573
0.000473260766682	92	2113
0.0		1104
0.000890471950134	1066	1123
0.000577034045009	1038	1733
0.000676132521974	660	1479
0.0		1272
0.0		1712
0.000751503006012	949,554,758	3992
0.00135777325187	944,1449	1473
0.0		1073
0.000750750750751	757	1332
0.00158478605388	846,211,288	1893
0.000747384155456	912	1338
0.0		608
0.0		1077
0.0		1119
0.0		1356
0.0		733
0.0		862
0.000837871805614	381,619	2387
0.000726216412491	369	1377
0.00101677681749	1335,1343	1967
0.0		717
0.0		1407
0.0		2367
0.00153609831029	78	651
0.0		1254
0.0		501
0.000664893617021	1056	1504
0.000677966101695	732	1475
0.0		1872
0.0		1361
0.000533617929562	1314	1874
0.000890471950134	1068	1123
0.0		1876
0.0		897
0.0		972
0.0		976
0.0		763
0.0		1247
0.0		2995
0.0017825311943	188,1057	1122
0.00126422250316	102	791
0.0		491
0.000861141011841	232,672,1153,668	4645
0.0		1232
0.0		1196
0.0016393442623	148,186	1220
0.0		963
0.0		1242
0.000443458980044	447	2255
0.0		812
0.00111234705228	894	899
0.0		1186
0.0		874
0.0		1528
0.000424448217317	1659	2356
0.0		1317
0.0		864
0.0018281535649	253	547
0.0		1730
0.0		2498
0.00131926121372	593,850	1516
0.0		983
0.00049115913556	277	2036
0.000863309352518	1898,428,3352	3475
0.00113250283126	318	883
0.000341530054645	1450	2928
0.0		2181
0.00111648678824	592,805,2171	2687
0.00098231827112	428,1695	2036
0.00050994390617	1257	1961
0.00149476831091	416	669
0.00118764845606	306	842
0.000911577028259	17	1097
0.00182481751825	846,971	1096
0.000693721817551	1017,2524	2883
0.00151515151515	178	660
0.00070771408351	909,1513	2826
0.00110864745011	98	902
0.0		1000
0.000772200772201	645	1295
0.000611620795107	360	1635
0.0		564
0.00215749730313	299,816	927
0.0		1102
0.0		842
0.0		656
0.0		1434
0.0		825
0.00221075902727	583,641,521	1357
0.0		1205
0.0		1344
0.0		724
0.0		2761
0.0		885
0.00130718954248	213	765
0.000481695568401	2052	2076
0.0		1311
0.000666666666667	53	1500
0.000478468899522	1772	2090
0.0		1010
0.0		2006
0.000497017892644	1246	2012
0.0		1067
0.0		1188
0.00127713920817	69	783
0.0		1386
0.000624609618988	356	1601
0.0		897
